
# From Mark: 1.99476e+13 Energy: 1080.19= (84.9868 + 995.2) Angle: 1136.19= (128.894 + 1007.3) 
0.059 0.62 3.84109 0.000197697 0.000862583 18.8774 0.00021928 0.00106093 0.12667
# mS = 0.05900
# mZprime = 0.60000
# eCut = 0.14000
# thCut = 5.00000
# From Mark: 2.19554e+13 Energy: 1079.08= (83.8778 + 995.2) Angle: 1136.72= (129.418 + 1007.3) 
0.059 0.6 4.91592 0.00018578 0.000883074 19.117 0.000207014 0.00109561 0.125545
# mS = 0.05900
# mZprime = 0.58000
# eCut = 0.14000
# thCut = 5.00000
# From Mark: 2.42232e+13 Energy: 1079.72= (84.5177 + 995.2) Angle: 1136.44= (129.138 + 1007.3) 
0.059 0.58 6.28337 0.000176198 0.000897702 19.0278 0.000195884 0.00110871 0.125315
# mS = 0.05900
# mZprime = 0.56000
# eCut = 0.14000
# thCut = 5.00000
# From Mark: 2.67929e+13 Energy: 1076.42= (81.216 + 995.2) Angle: 1132.63= (125.327 + 1007.3) 
0.059 0.56 3.97496 0.000164059 0.000897504 18.1276 0.00018281 0.00111355 0.125695
# mS = 0.05900
# mZprime = 0.54000
# eCut = 0.14000
# thCut = 5.00000
# From Mark: 2.9715e+13 Energy: 1079.12= (83.9182 + 995.2) Angle: 1128.79= (121.492 + 1007.3) 
0.059 0.54 4.66162 0.000155597 0.000935936 17.2842 0.000170608 0.00112448 0.12492
# mS = 0.05900
# mZprime = 0.52000
# eCut = 0.14000
# thCut = 5.00000
# From Mark: 3.30505e+13 Energy: 1080.66= (85.4599 + 995.2) Angle: 1128.77= (121.47 + 1007.3) 
0.059 0.52 4.50391 0.000147571 0.000963803 17.4446 0.000161065 0.0011479 0.12342
# mS = 0.05900
# mZprime = 0.50000
# eCut = 0.14000
# thCut = 5.00000
# From Mark: 3.6873e+13 Energy: 1095.91= (100.711 + 995.2) Angle: 1125.53= (118.226 + 1007.3) 
0.059 0.5 -0.618329 0.000143549 0.0010872 16.8793 0.000149279 0.00117536 0.122415
# mS = 0.05900
